BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,CITY ISLAND              ,01  ONE FAMILY DWELLINGS                    ,1,5644,180, ,A2,164 DITMARS STREET                       ,            ,10464,1,0,1,"5,225","1,040",1925, 	1 ,A2," $	425,000.00 ",5/15/13
2,CITY ISLAND              ,01  ONE FAMILY DWELLINGS                    ,1,5644,195, ,A5,385 KING AVENUE                          ,            ,10464,1,0,1,"2,704","1,360",1986, 	1 ,A5," $	395,000.00 ",10/11/13
2,CITY ISLAND              ,01  ONE FAMILY DWELLINGS                    ,1,5644,222, ,A1,367 KING AVENUE                          ,            ,10464,1,0,1,"5,000","2,503",1960, 	1 ,A1, $	-00 ,5/8/13
2,CITY ISLAND              ,01  ONE FAMILY DWELLINGS                    ,1,5645,15, ,A1,422 CITY ISLAND AVE                      ,            ,10464,1,0,1,"3,838","2,700",2004, 	1 ,A1," $	460,000.00 ",3/4/13
2,CITY ISLAND              ,01  ONE FAMILY DWELLINGS                    ,1,5645,36, ,A1,421 MINNIEFORD AVENUE                    ,            ,10464,1,0,1,"2,500","1,066",1930, 	1 ,A1," $	300,000.00 ",6/17/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5631,104, ,B1,64 BAY STREET                            ,            ,10464,2,0,2,"3,750","3,750",2000, 	1 ,B1, $	-00 ,1/15/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5631,128, ,B3,110 BAY STREET                           ,            ,10464,2,0,2,"6,000","1,482",1920, 	1 ,B3," $	395,585.00 ",7/25/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5631,169, ,B2,63 FORDHAM STREET                        ,            ,10464,2,0,2,"2,500","2,336",1901, 	1 ,B2, $	-00 ,12/10/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5635,10, ,S2,522 CITY ISLAND AVENUE                   ,            ,10464,2,1,3,"2,514","4,000",1955, 	1 ,S2," $	520,000.00 ",10/21/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5638,106, ,B2,163 ROCHELLE ST                          ,            ,10464,2,0,2,"6,900","1,928",1925, 	1 ,B2," $	650,000.00 ",7/25/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5642,129, ,B1,147 SCHOFIELD STREET                     ,            ,10464,2,0,2,"1,400","1,208",1925, 	1 ,B1, $	-00 ,10/21/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5643,73, ,B2,172 FORDHAM STREET                       ,            ,10464,2,0,2,"2,900","2,100",1920, 	1 ,B2," $	350,000.00 ",1/11/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5643,79, ,B9,285 MINNIEFORD AVENUE                    ,            ,10464,2,0,2,"4,244","2,112",1915, 	1 ,B9," $	490,320.00 ",2/8/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5644,57, ,B2,175 FORDHAM STREET                       ,            ,10464,2,0,2,"5,475","2,870",1979, 	1 ,B2," $	700,000.00 ",5/2/13
2,CITY ISLAND              ,02  TWO FAMILY DWELLINGS                    ,1,5648,78, ,B3,180 TERRACE ST                           ,            ,10464,2,0,2,950,"1,002",1920, 	1 ,B3," $	286,000.00 ",4/30/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5641,1078, ,R3,170 SCHOFIELD STREET                     ,3-A         ,10464,1,0,1,0,0,0, 	1 ,R3," $	300,000.00 ",2/22/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5641,1092, ,R3,190 SCHOFIELD STREET                     ,3-O         ,10464,1,0,1,0,0,0, 	1 ,R3," $	220,000.00 ",12/18/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5642,1010, ,R3,10 DEEPWATER WAY                         ,10,10464,1,0,1,0,0,0, 	1 ,R3, $	-00 ,8/20/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5642,1027, ,R3,8 LEEWARD LANE                           ,27,10464,1,0,1,0,0,0, 	1 ,R3," $	375,000.00 ",12/30/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5642,1060, ,R3,4 LANDING WAY                            ,60,10464,1,0,1,0,0,0, 	1 ,R3," $	560,000.00 ",4/29/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5645,1006, ,R3,238 BOWNE STREET                         ,242-B       ,10464,1,0,1,0,0,2003, 	1 ,R3, $	-00 ,8/26/13
2,CITY ISLAND              ,04  TAX CLASS 1 CONDOS                      ,1A,5645,1008, ,R3,238 BOWNE STREET                         ,244-B       ,10464,1,0,1,0,0,2003, 	1 ,R3," $	425,000.00 ",11/14/13
2,CITY ISLAND              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5625,60, ,V0,PILOT STREET                             ,            ,10464,0,0,0,"54,245",0,0, 	1 ,V0," $	90,000.00 ",8/22/13
2,CITY ISLAND              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5625,110, ,V0,N/A MARINE STREET                        ,            ,10464,0,0,0,"2,250",0,0, 	1 ,V0, $	-00 ,11/26/13
2,CITY ISLAND              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5626,227, ,V0,N/A PELL PLACE                           ,            ,10464,0,0,0,"2,375",0,0, 	1 ,V0, $	-00 ,6/20/13
2,CITY ISLAND              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5628,49, ,V0,SCHOFIELD STREET                         ,            ,10464,0,0,0,"1,298",0,0, 	1 ,V0, $	-00 ,3/8/13
2,CITY ISLAND              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5644,220, ,V0,REVILLE STREET                           ,            ,10464,0,0,0,"5,000",0,0, 	1 ,V0," $	300,000.00 ",5/13/13
2,CITY ISLAND              ,06  TAX CLASS 1 - OTHER                     ,1,5629,127, ,G0,52 HAWKINS STREET                        ,            ,10464,0,0,0,"4,210",385,1900, 	1 ,G0," $	215,000.00 ",10/3/13
2,CITY ISLAND              ,22  STORE BUILDINGS                         ,4,5625,94, ,K2,101 CITY ISLAND AVENUE                   ,            ,10464,0,1,1,"13,000","11,400",1925, 	4 ,K2," $	1,300,000.00 ",1/4/13
2,CITY ISLAND              ,22  STORE BUILDINGS                         ,4,5631,143, ,K1,313 CITY ISLAND AVENUE                   ,            ,10464,0,1,1,"1,481",570,1920, 	4 ,K1," $	70,000.00 ",6/26/13
2,CITY ISLAND              ,22  STORE BUILDINGS                         ,4,5635,1, ,K1,500 CITY ISLAND AVE                      ,            ,10464,0,1,1,"16,625","6,796",1936, 	4 ,K1, $	-00 ,10/3/13
2,CITY ISLAND              ,27  FACTORIES                               ,4,5626,284, ,F5,175 CITY ISLAND AVENUE                   ,            ,10464,0,1,1,"12,500","11,300",1925, 	4 ,F5," $	1,303,025.00 ",12/31/13
2,CITY ISLAND              ,44  CONDO PARKING                           ,4,5641,1057, ,RG,170 SCHOFIELD STREET                     ,PKG17       ,10464,0,0,1,0,0,0, 	4 ,RG, $	-00 ,2/22/13
2,CITY ISLAND-PELHAM STRIP ,01  ONE FAMILY DWELLINGS                    ,1,5651,160, ,A2,88 BEECH TREE LANE                       ,            ,10803,1,0,1,"19,200","2,500",1975, 	1 ,A2," $	1,062,500.00 ",2/20/13
2,CITY ISLAND-PELHAM STRIP ,01  ONE FAMILY DWELLINGS                    ,1,5651,210, ,A2,81 BEECH TREE LANE                       ,            ,10803,1,0,1,"12,992","1,832",1975, 	1 ,A2," $	995,000.00 ",6/20/13
2,CITY ISLAND-PELHAM STRIP ,01  ONE FAMILY DWELLINGS                    ,1,5651,215, ,A9,45 ELM TREE LANE                         ,            ,10803,1,0,1,"24,840","10,945",1965, 	1 ,A9, $	-00 ,2/4/13
2,CITY ISLAND-PELHAM STRIP ,05  TAX CLASS 1 VACANT LAND                 ,1B,5652,150, ,V0,TERRACE PLACE                            ,            ,0,0,0,0,278,0,0, 	1 ,V0, $	-00 ,12/10/13
2,CO-OP CITY               ,02  TWO FAMILY DWELLINGS                    ,1,5141,360, ,B1,3313 ROMBOUTS AVENUE                     ,            ,10475,2,0,2,"1,752","2,119",2011, 	1 ,B1, $	-00 ,12/27/13
2,CO-OP CITY               ,02  TWO FAMILY DWELLINGS                    ,1,5245,13, ,B2,3329 DE LAVALL AVENUE                    ,            ,10475,2,0,2,"3,750","1,664",1925, 	1 ,B2," $	335,000.00 ",1/30/13
2,CO-OP CITY               ,11A CONDO-RENTALS                           ,2,5141,1001, ,RR,2219 GIVAN AVENUE                        ,1,10475,101,0,101,0,"96,463",2013, 	2 ,RR," $	675,000.00 ",1/29/13
2,CO-OP CITY               ,11A CONDO-RENTALS                           ,2,5141,1002, ,RR,2219 GIVAN AVENUE                        ,2,10475,79,0,79,0,"68,948",2013, 	2 ,RR," $	2,800,000.00 ",1/29/13
2,CO-OP CITY               ,29  COMMERCIAL GARAGES                      ,4,5141,101, ,G4,2001 BARTOW AVENUE                       ,            ,10475,0,1,1,"21,025","1,941",1972, 	4 ,G4," $	6,350,000.00 ",7/1/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5320,24, ,A1,3164 FAIRMOUNT AVENUE                    ,            ,10465,1,0,1,"3,575","2,340",1930, 	1 ,A1," $	350,000.00 ",8/14/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5323,41, ,A2,1171 THROGMORTON                         ,            ,10465,1,0,1,"1,875",822,1920, 	1 ,A2," $	255,000.00 ",4/26/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5324,2, ,A5,3193 FAIRMOUNT AVENUE                    ,            ,10465,1,0,1,"1,664","1,440",1945, 	1 ,A5," $	375,000.00 ",12/11/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5327,27, ,A5,3258 FAIRMOUNT AVENUE                    ,            ,10465,1,0,1,"2,233","1,758",1950, 	1 ,A5, $	-00 ,9/6/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5328,16, ,A2,1120 DEAN AVENUE                         ,            ,10465,1,0,1,"2,500",392,1920, 	1 ,A2," $	990,000.00 ",10/10/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5342,51, ,A1,1225 FAIRFAX AVE                         ,            ,10465,1,0,1,"3,555","1,246",1910, 	1 ,A1," $	380,000.00 ",9/5/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5345,21, ,A1,3204 WATERBURY AVENUE                    ,            ,10465,1,0,1,"2,500","1,200",1930, 	1 ,A1, $	-00 ,4/4/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5406,120, ,A1,3202 RAWLINS AVE                         ,            ,10465,1,0,1,"3,605","1,407",1925, 	1 ,A1," $	425,000.00 ",5/30/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5406,223, ,A1,3175 WATERBURY AVENUE                    ,            ,10465,1,0,1,"3,230","1,683",1940, 	1 ,A1," $	415,000.00 ",1/24/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5407,37, ,A5,1365 KEARNEY AVENUE                      ,            ,10465,1,0,1,"2,302","1,944",1955, 	1 ,A5," $	425,000.00 ",1/14/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5407,47, ,A5,1345 KEARNEY AVENUE                      ,            ,10465,1,0,1,"3,806","1,944",1955, 	1 ,A5," $	465,000.00 ",12/19/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5408,150, ,A1,3206 PARSIFAL PLACE                      ,            ,10465,1,0,1,"2,060","1,548",1935, 	1 ,A1," $	292,000.00 ",6/14/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5408,344, ,A2,1320 LOHENGRIN PLACE                     ,            ,10465,1,0,1,"3,742","2,133",1930, 	1 ,A2," $	450,000.00 ",7/12/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5408,385, ,A1,3149 VALHALLA DRIVE                      ,            ,10465,1,0,1,"2,250","1,422",1930, 	1 ,A1," $	450,000.00 ",6/18/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5408,438, ,A1,3192 VALHALLA DRIVE                      ,            ,10465,1,0,1,"2,250","1,216",1925, 	1 ,A1," $	79,123.00 ",4/17/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5409,93, ,A1,3298 CAMPBELL DRIVE                      ,            ,10465,1,0,1,"5,000","2,124",1925, 	1 ,A1, $	-00 ,5/31/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5409,328, ,A2,3293 AGAR PLACE                          ,            ,10465,1,0,1,"7,258","3,020",1950, 	1 ,A2, $	-00 ,12/20/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5409,600, ,A1,1356 STADIUM AVENUE                      ,            ,10465,1,0,1,"3,801","2,184",1960, 	1 ,A1," $	720,000.00 ",7/19/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5409,684, ,A1,3336 COUNTRY CLUB ROAD                   ,            ,10465,1,0,1,"6,297","1,360",1930, 	1 ,A1," $	390,000.00 ",5/2/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5410,317, ,A5,1450 OHM AVENUE                          ,            ,10465,1,0,1,"3,300","1,890",1965, 	1 ,A5," $	425,000.00 ",10/9/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5411,127, ,A1,3135 COUNTRY CLUB ROAD                   ,            ,10465,1,0,1,"3,554","1,494",1925, 	1 ,A1, $	-00 ,8/2/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5412,140, ,A5,1558 OHM AVE                             ,            ,10465,1,0,1,"3,200","1,638",1960, 	1 ,A5," $	410,000.00 ",11/25/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5412,150, ,A1,3214 AMPERE AVENUE                       ,            ,10465,1,0,1,"3,300","1,732",1950, 	1 ,A1," $	430,000.00 ",5/28/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5413,82, ,A2,1604 KENNELWORTH PLACE                   ,            ,10465,1,0,1,"3,750","2,442",1955, 	1 ,A2," $	475,000.00 ",4/22/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5413,134, ,A2,1623 STADIUM AVENUE                      ,            ,10465,1,0,1,"5,000","1,896",1960, 	1 ,A2, $	-00 ,4/5/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5413,149, ,A5,3203 AMPERE AVENUE                       ,            ,10465,1,0,1,"2,450","1,632",1960, 	1 ,A5, $	-00 ,11/2/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5414,193, ,A2,3271 RADIO DRIVE                         ,            ,10465,1,0,1,"3,750","1,368",1920, 	1 ,A2, $	-00 ,5/29/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5415,12, ,A5,1534 STADIUM AVENUE                      ,            ,10465,1,0,1,"2,500","1,836",1975, 	1 ,A5," $	465,000.00 ",9/9/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5415,40, ,A5,1527 RESEARCH AVENUE                     ,            ,10465,1,0,1,"2,500","1,683",1970, 	1 ,A5, $	-00 ,10/24/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5416,6, ,A1,1622 STADIUM AVENUE                      ,            ,10465,1,0,1,"2,500",912,1925, 	1 ,A1," $	240,000.00 ",6/19/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5416,6, ,A1,1622 STADIUM                             ,            ,10465,1,0,1,"2,500",912,1925, 	1 ,A1," $	477,500.00 ",1/6/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5416,12, ,A2,1638 STADIUM AVENUE                      ,            ,10465,1,0,1,"5,000","1,800",1940, 	1 ,A2," $	490,000.00 ",8/28/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5416,115, ,A1,1610 LIBRARY AVENUE                      ,            ,10465,1,0,1,"4,500","2,336",1992, 	1 ,A1," $	441,000.00 ",7/8/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5416,161, ,A1,1625 BAY VIEW AVENUE                     ,            ,10465,1,0,1,"2,758","2,052",1960, 	1 ,A1," $	444,792.00 ",2/5/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5417,162, ,A2,1671 BAY SHORE AVENUE                    ,            ,10465,1,0,1,"3,874","2,220",1935, 	1 ,A2," $	300,000.00 ",3/1/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5417,174, ,A5,1653 BAYSHORE AVENUE                     ,            ,10465,1,0,1,"2,500","1,836",1955, 	1 ,A5," $	437,500.00 ",10/15/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5417,180, ,A5,1635 BAY SHORE AVENUE                    ,            ,10465,1,0,1,"2,625","1,728",1955, 	1 ,A5, $	-00 ,3/20/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5459,51, ,A5,1028 THROGMORTON AVENUE                  ,            ,10465,1,0,1,"1,800","1,816",1960, 	1 ,A5," $	405,000.00 ",2/28/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5460,6, ,A5,3214 LAYTON AVENUE                       ,            ,10465,1,0,1,"1,566","1,528",1955, 	1 ,A5, $	-00 ,5/10/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5460,14, ,B3,1027 WILCOX AVENUE                       ,            ,10465,2,0,2,"4,738","1,735",1915, 	1 ,A1, $	-00 ,3/10/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5460,35, ,A5,1004 VINCENT AVENUE                      ,            ,10465,1,0,1,"1,710","1,683",1965, 	1 ,A5, $	-00 ,4/19/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5460,45, ,A5,1024 VINCENT AVENUE                      ,            ,10465,1,0,1,"1,710","1,683",1965, 	1 ,A5, $	-00 ,1/21/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5465,33, ,A2,3265A BARKLEY AVENUE                     ,            ,10465,1,0,1,809,570,1940, 	1 ,A2," $	179,250.00 ",5/16/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5465,39, ,A5,1002 CLARENCE AVENUE                     ,            ,10465,1,0,1,"1,706","1,872",1950, 	1 ,A5," $	415,000.00 ",7/23/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5465,44, ,A5,1012 CLARENCE AVENUE                     ,            ,10465,1,0,1,"1,706","1,692",1950, 	1 ,A5, $	-00 ,3/18/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5466,12, ,A5,1493 SHORE DRIVE                         ,            ,10465,1,0,1,"2,588","1,332",1960, 	1 ,A5, $	-00 ,1/24/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5466,14, ,A5,1489 SHORE DRIVE                         ,            ,10465,1,0,1,"2,588","1,332",1960, 	1 ,A5, $	-00 ,3/9/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5466,33, ,A5,1455 SHORE DRIVE                         ,            ,10465,1,0,1,"2,250","1,938",1960, 	1 ,A5, $	-00 ,10/23/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5466,33, ,A5,1455 SHORE DRIVE                         ,            ,10465,1,0,1,"2,250","1,938",1960, 	1 ,A5, $	-00 ,9/19/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5466,43, ,A5,1004 DEAN AVENUE                         ,            ,10465,1,0,1,"2,115","2,268",1960, 	1 ,A5," $	300,000.00 ",7/31/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5468,7, ,A1,927 CLARENCE AVENUE                      ,            ,10465,1,0,1,"4,086","2,336",1920, 	1 ,A1," $	552,000.00 ",12/20/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5472,13, ,A5,853 VINCENT AVENUE                       ,            ,10465,1,0,1,"1,758","1,317",1955, 	1 ,A5," $	393,617.00 ",8/2/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5472,20, ,A5,833 VINCENT AVENUE                       ,            ,10465,1,0,1,"1,800","1,092",1925, 	1 ,A5," $	352,500.00 ",5/9/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5472,65, ,A5,843 VINCENT AVE                          ,            ,10465,1,0,1,"1,833",924,1925, 	1 ,A5," $	293,550.00 ",11/8/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5472,111, ,A5,857 VINCENT AVENUE                       ,            ,10465,1,0,1,"1,758","1,326",1955, 	1 ,A5," $	391,400.00 ",5/8/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5473,50, ,A2,832 VINCENT AVENUE                       ,            ,10465,1,0,1,"2,500",874,1930, 	1 ,A2," $	275,000.00 ",11/21/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5476,39, ,A1,712 VINCENT AVENUE                       ,            ,10465,1,0,1,"5,000","2,840",1955, 	1 ,A1," $	755,000.00 ",5/29/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5480,13, ,A5,755 CLARENCE AVE                         ,            ,10465,1,0,1,"1,700","1,402",1950, 	1 ,A5," $	300,000.00 ",1/11/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5480,50, ,A2,718 WILCOX AVENUE                        ,            ,10465,1,0,1,"2,500","1,062",1920, 	1 ,A2, $	-00 ,7/31/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5480,52, ,A2,722 WILCOX AVENUE                        ,            ,10465,1,0,1,"2,500",910,1920, 	1 ,A2," $	285,000.00 ",11/26/13
2,COUNTRY CLUB             ,01  ONE FAMILY DWELLINGS                    ,1,5480,54, ,A2,728 WILCOX AVENUE                        ,            ,10465,1,0,1,"2,500",954,1920, 	1 ,A2," $	389,000.00 ",11/13/13
